66.jpg 7903FCH 7903FCH 7 True 99.85001428571428 Si 7 0.999915 9 0.99577 0 0.994267 3 1.0 F 0.999702 C 0.999993 H 0.999854 49.91932153701782
67.jpg 5965KWP 5965KWP 7 True 99.19522857142856 Si 5 0.997977 9 1.0 6 0.999303 5 0.991376 K 0.999701 W 0.989719 P 0.96559 49.92703461647034
68.jpg 9602BVZ 9602BNZ 7 True 99.66610000000001 Si 9 1.0 6 0.998718 0 0.999525 2 1.0 B 0.999839 V 0.981357 Z 0.997188 49.92708706855774
69.jpg 5910FGL 5910FGZ 7 True 98.78274285714286 Si 5 0.99857 9 0.999995 1 0.990898 0 0.999928 F 0.999987 G 0.999687 L 0.925727 49.930652141571045
70.jpg 2258BTV 3258BTV 7 True 94.56185714285715 Si 2 0.868061 2 0.765014 5 0.999626 8 0.999997 B 0.999808 T 0.999957 V 0.986867 49.912436962127686
71.jpg 3297IKK 3297JKK 7 True 81.93184285714284 Si 3 1.0 2 0.972765 9 0.511836 7 1.0 I 0.99088 K 0.62308 K 0.636668 49.918720960617065
72.jpg CC9060U CC9060U 7 True 99.86558571428571 Si C 0.999995 C 0.999998 9 1.0 0 0.999255 6 0.999075 0 0.99227 U 0.999998 49.9081666469574
73.jpg 9866FGN 9866FGN 7 True 99.94772857142857 Si 9 1.0 8 1.0 6 0.998259 6 0.998672 F 0.99999 G 0.999991 N 0.999429 49.91686820983887
74.jpg 73288ED 7328BSR 7 False 87.0128 Si 7 0.999115 3 1.0 2 0.994452 8 0.999995 8 0.78024 E 0.317586 D 0.999508 49.91223859786987
75.jpg 0810CPT 0810CPT 7 True 97.9397142857143 Si 0 0.999632 8 1.0 1 0.856451 0 0.999724 C 0.999986 P 0.99999 T 0.999997 49.918346881866455
76.jpg 9826HLZ 9826HLZ 7 True 99.99117142857142 Si 9 1.0 8 0.999743 2 0.999952 6 0.999699 H 0.999991 L 0.999999 Z 0.999998 49.91038703918457
77.jpg  9339CNJ  False  No
78.jpg  6801CJW  False  No
79.jpg 2439HCL 2439HCL 7 True 99.99962857142857 Si 2 0.999982 4 1.0 3 1.0 9 1.0 H 0.999995 C 1.0 L 0.999997 50.156275033950806
80.jpg 7682FZD 7682FZD 7 True 99.97205714285714 Si 7 0.999966 6 0.999126 8 1.0 2 1.0 F 0.999966 Z 0.999269 D 0.999717 49.91607975959778
81.jpg 9890HRS 9890HRS 7 True 99.98585714285714 Si 9 1.0 8 1.0 9 1.0 0 0.999489 H 0.99999 R 0.999949 S 0.999582 49.89695930480957
82.jpg 8333FCS 8333FCS 7 True 99.98344285714286 Si 8 1.0 3 1.0 3 1.0 3 1.0 F 0.999823 C 0.999996 S 0.999022 49.88077902793884
83.jpg 2739GML 2739GML 7 True 99.99991428571428 Si 2 1.0 7 0.999999 3 1.0 9 1.0 G 1.0 M 0.999996 L 0.999999 49.92421317100525
84.jpg 7437JTT 7431JTT 7 True 93.17869999999999 Si 7 0.999625 4 1.0 3 1.0 7 0.522905 J 1.0 T 0.999986 T 0.999993 100.06879806518555
85.jpg C9985LI CC9985L 7 False 99.90607142857144 Si C 0.99999 9 1.0 9 0.999987 8 0.999972 5 0.997594 L 0.99996 I 0.995922 49.92401742935181
86.jpg  1783GHG  False  No
87.jpg CR05560 CR0556O 7 True 99.96298571428571 Si C 0.999999 R 0.999848 0 0.999882 5 0.999654 5 0.999885 6 0.998565 0 0.999576 50.41955327987671
88.jpg  8320BYV  False  No
89.jpg 6654FGX 6654FGX 7 True 99.95541428571428 Si 6 0.998599 6 0.998329 5 0.999982 4 0.999999 F 0.999971 G 1.0 X 0.999999 49.573731899261475
90.jpg  8735GNK  False  No
91.jpg 1490JGT 1490JGT 7 True 99.87755714285714 Si 1 0.992077 4 1.0 9 1.0 0 0.999368 J 1.0 G 1.0 T 0.999984 49.496785402297974
92.jpg 8124DFL 8124DFL 7 True 99.06670000000001 Si 8 1.0 1 0.934689 2 1.0 4 1.0 D 0.999992 F 0.999994 L 0.999994 49.8939106464386
93.jpg 2112BMP 2112BMP 7 True 96.97817142857143 Si 2 1.0 1 0.998792 1 0.815459 2 1.0 B 0.999887 M 0.974341 P 0.999993 49.89483857154846
94.jpg  7355CZG  False  No
95.jpg  4837CWD  False  No
96.jpg  1926BDZ  False  No
97.jpg 4287CHD 4287CHD 7 True 99.99962857142857 Si 4 0.999996 2 0.999997 8 0.999995 7 0.999999 C 0.999999 H 0.999993 D 0.999995 49.68020462989807
98.jpg 9366FZY 9366FZY 7 True 99.73764285714284 Si 9 1.0 3 1.0 6 0.999575 6 0.999592 F 0.999925 Z 0.999644 Y 0.982899 49.87554359436035
99.jpg U86CR 6861CRP 5 False 88.34476 Si U 0.439346 8 1.0 6 0.993055 C 0.999088 R 0.985749 35.54324746131897
100.jpg 6558KHT 6558KHT 7 True 99.96108571428572 Si 6 0.999419 5 0.999975 5 0.99999 8 0.999999 K 0.999663 H 0.998234 T 0.999996 49.873581886291504
